state,year,quarter,category,transaction_count,transaction_amount,log_transaction_amount
Goa,2022,1,Others,20699,20720407.595174044,16.84662969500543
Goa,2022,2,Merchant payments,7812998,5736211013.6866455,22.47006472734369
Goa,2022,2,Peer-to-peer payments,5097942,16372343177.228306,23.518859356646175
Goa,2022,2,Recharge & bill payments,1279377,738765635.2807853,20.420491292322904
Goa,2022,2,Financial Services,10666,13192736.02810038,16.395177010983286
Goa,2022,2,Others,15071,12525197.296362752,16.343253036854808
Goa,2022,3,Merchant payments,7595135,5112175255.359402,22.354890836759377
Goa,2022,3,Peer-to-peer payments,4449008,13780955270.352726,23.346553423159143
Goa,2022,3,Recharge & bill payments,1122869,657115143.5357426,20.303369819138258
Goa,2022,3,Financial Services,9992,12650738.420843877,16.35322622367016
Goa,2022,3,Others,11683,11368868.03761505,16.246389391792107
Goa,2022,4,Merchant payments,10319138,6739205748.43176,22.631207913596192
Goa,2022,4,Peer-to-peer payments,5652373,17421974714.962345,23.580998161071385
Goa,2022,4,Recharge & bill payments,1195865,734121700.6400625,20.414185378883616
Goa,2022,4,Financial Services,12147,15705663.126967767,16.569531977674146
Goa,2022,4,Others,13151,13978544.178016864,16.453034224835314
Goa,2023,1,Merchant payments,14273665,9074816758.0,22.92876902504774
Goa,2023,1,Peer-to-peer payments,8071768,24773922296.0,23.933057416599777
Goa,2023,1,Recharge & bill payments,1816029,1197558557.0,20.903550786262535
Goa,2023,1,Financial Services,16209,32648574.0,17.301311768017563
Goa,2023,1,Others,17399,18019590.0,16.706970112883557
Goa,2023,2,Merchant payments,15990744,10146039934.0,23.04034931211707
Goa,2023,2,Peer-to-peer payments,8589659,26985284919.0,24.01855755141968
Goa,2023,2,Recharge & bill payments,1917200,1239783487.0,20.93820259486626
Goa,2023,2,Financial Services,17352,25141843.0,17.040044107680682
Goa,2023,2,Others,15635,15956760.0,16.585393184527685
Goa,2023,3,Merchant payments,16565190,10365884105.0,23.061785876446912
Goa,2023,3,Peer-to-peer payments,8489945,25735484138.0,23.971136582347462
Goa,2023,3,Recharge & bill payments,1913363,1234664127.0,20.934064808904612
Goa,2023,3,Financial Services,17422,26274694.0,17.08411686666753
Goa,2023,3,Others,13808,12872910.0,16.37063573892254
Goa,2023,4,Merchant payments,21003656,12478698529.0,23.247288909994563
Goa,2023,4,Peer-to-peer payments,10430430,30342597216.0,24.135818410927463
Goa,2023,4,Recharge & bill payments,1991324,1413113823.0,21.069061492252274
Goa,2023,4,Financial Services,20827,38067531.0,17.454872298308743
Goa,2023,4,Others,14741,15194458.0,16.536441379882156
Goa,2024,1,Merchant payments,22163645,12736252466.0,23.267718288951837
Goa,2024,1,Peer-to-peer payments,10729197,31099473803.0,24.160456736502933
Goa,2024,1,Recharge & bill payments,2087441,1465885657.0,21.1057254414618
Goa,2024,1,Financial Services,20782,37240917.0,17.43291866098231
Goa,2024,1,Others,12922,13047417.0,16.38410081775108
Goa,2024,2,Merchant payments,23908901,13821574623.0,23.34949658685627
Goa,2024,2,Peer-to-peer payments,10933835,32155453858.0,24.193847911159175
Goa,2024,2,Recharge & bill payments,2120776,1419954245.0,21.073890486913708
Goa,2024,2,Financial Services,24891,41870631.0,17.55009523222103
Goa,2024,2,Others,12403,15977355.0,16.586683027791885
Goa,2024,3,Merchant payments,23789645,13663769858.0,23.338013630979002
Goa,2024,3,Peer-to-peer payments,10858222,30761382765.0,24.149525933954497
Goa,2024,3,Recharge & bill payments,2070465,1423628089.0,21.07647444307184
Goa,2024,3,Financial Services,32037,51120538.0,17.749696911796434
Goa,2024,3,Others,11742,13626762.0,16.42754628463825
Goa,2024,4,Merchant payments,30381117,17216927595.0,23.5691588993535
Goa,2024,4,Peer-to-peer payments,13499590,37720460757.0,24.353468509854455
Goa,2024,4,Recharge & bill payments,2166016,1548395751.0,21.160485233186865
Goa,2024,4,Financial Services,71254,55469478.0,17.831343499522912
Goa,2024,4,Others,13559,21335962.0,16.875904610684252
Gujarat,2018,1,Recharge & bill payments,3691952,878929080.9916563,20.594214772066582
Gujarat,2018,1,Peer-to-peer payments,1738974,6318864759.888066,22.566805402528654
Gujarat,2018,1,Merchant payments,145436,166036667.57089135,18.927719216932477
Gujarat,2018,1,Financial Services,122117,27986679.009713165,17.147239241012887
Gujarat,2018,1,Others,250296,186165067.5737218,19.042144303562964
Gujarat,2018,2,Recharge & bill payments,4643367,1571880396.377953,21.175538444966055
Gujarat,2018,2,Peer-to-peer payments,2483231,10009680530.386887,23.026818514817883
Gujarat,2018,2,Merchant payments,275503,356984574.1205573,19.69320313186525
Gujarat,2018,2,Financial Services,140704,38598263.22838031,17.468717865247285
Gujarat,2018,2,Others,202928,185541007.527258,19.038786485807147
Gujarat,2018,3,Peer-to-peer payments,5287200,15272745137.759302,23.449335713350333
Gujarat,2018,3,Recharge & bill payments,5117168,1938041688.9678535,21.384943862034927
Gujarat,2018,3,Merchant payments,573440,466209496.80151117,19.96014565716302
Gujarat,2018,3,Financial Services,136468,24930605.607339725,17.03160678762809
Gujarat,2018,3,Others,219873,164477497.1394802,18.91828432938752
Gujarat,2018,4,Peer-to-peer payments,6488202,21207285184.780193,23.777610600432077
Gujarat,2018,4,Recharge & bill payments,6138404,2297332323.0815277,21.555014427629406
Gujarat,2018,4,Merchant payments,1656377,1088373316.0580251,20.807950048823148
Gujarat,2018,4,Financial Services,133915,30699273.16507,17.23974956944633
Gujarat,2018,4,Others,316405,207297005.69778407,19.149663137831347
Gujarat,2019,1,Peer-to-peer payments,13465044,31231285551.308655,24.16468617141303
Gujarat,2019,1,Recharge & bill payments,8595256,3104251732.6516943,21.8560385357379
Gujarat,2019,1,Merchant payments,2493340,1296376125.1752787,20.98283861358484
Gujarat,2019,1,Financial Services,114539,19581520.569400217,16.790096902435504
Gujarat,2019,1,Others,323272,204585378.77191538,19.13649595131331
Gujarat,2019,2,Peer-to-peer payments,12547493,41853661230.46585,24.45744511467818
Gujarat,2019,2,Recharge & bill payments,10434449,4651874823.428602,22.260536163336376
Gujarat,2019,2,Merchant payments,5486791,2526448415.3585706,21.650080365451817
Gujarat,2019,2,Financial Services,70502,17349813.389733132,16.66909236630183
Gujarat,2019,2,Others,442607,271280936.6247084,19.418665512074373
Gujarat,2019,3,Peer-to-peer payments,14529353,49206585462.018684,24.619293302361807
Gujarat,2019,3,Merchant payments,11788077,4211116461.2911887,22.160993642426543
Gujarat,2019,3,Recharge & bill payments,11349625,5768100024.478059,22.47560857822774
Gujarat,2019,3,Financial Services,78609,20507001.233050577,16.836276958130014
Gujarat,2019,3,Others,482985,256386015.24681717,19.362194742704528
Gujarat,2019,4,Peer-to-peer payments,19107911,64477452638.7778,24.889581428157474
Gujarat,2019,4,Recharge & bill payments,12967713,6517891166.722656,22.597816720033467
Gujarat,2019,4,Merchant payments,9964076,5480269119.720948,22.42442004632111
Gujarat,2019,4,Financial Services,63498,20202767.26414788,16.821330195761526
Gujarat,2019,4,Others,444434,194846362.42851496,19.087721926133796
Gujarat,2020,1,Peer-to-peer payments,19068093,72393727235.07784,25.005385492198922
Gujarat,2020,1,Recharge & bill payments,15648472,7197595156.690899,22.69701280129977
Gujarat,2020,1,Merchant payments,12191478,7210758662.281933,22.6988400064638
Gujarat,2020,1,Financial Services,50753,27460255.45966168,17.128250297650933
Gujarat,2020,1,Others,367621,165535312.39278784,18.924695103994953
Gujarat,2020,2,Recharge & bill payments,19971660,8322688556.990006,22.842251183568937
Gujarat,2020,2,Peer-to-peer payments,17569398,64723140394.22913,24.893384631313477
Gujarat,2020,2,Merchant payments,9645967,7196610931.561442,22.696876048341696
Gujarat,2020,2,Financial Services,59617,53132341.305008195,17.788296383753266
Gujarat,2020,2,Others,173543,92274135.40504411,18.3402744479099
Gujarat,2020,3,Peer-to-peer payments,23130724,89142122337.25531,25.213497813226212
Gujarat,2020,3,Merchant payments,18338969,12749796641.785404,23.26878115883819
Gujarat,2020,3,Recharge & bill payments,17481357,9820654243.80882,23.007753580801143
Gujarat,2020,3,Financial Services,92278,84723188.62104335,18.25489990752232
Gujarat,2020,3,Others,246851,124456073.24163358,18.63946339427808
Gujarat,2020,4,Peer-to-peer payments,29967258,116743230330.36209,25.483242747500448
Gujarat,2020,4,Merchant payments,28430460,20844321156.652935,23.76034738155329
Gujarat,2020,4,Recharge & bill payments,18943669,10441981826.080866,23.069100231565596
Gujarat,2020,4,Financial Services,113371,120056733.8865249,18.603474979737044
Gujarat,2020,4,Others,373789,243470065.45681778,19.310504562568216
Gujarat,2021,1,Peer-to-peer payments,36427493,144818968373.02933,25.698750305376876
Gujarat,2021,1,Merchant payments,35815382,26512643894.003174,24.00088758426249
Gujarat,2021,1,Recharge & bill payments,22088838,11996115292.377842,23.207848708772136
Gujarat,2021,1,Financial Services,126380,137612317.73580322,18.739951005152577
Gujarat,2021,1,Others,316472,235440836.3042438,19.276970218221273
Gujarat,2021,2,Merchant payments,42593432,33542305033.829506,24.236073315930216
Gujarat,2021,2,Peer-to-peer payments,41642387,162483567902.30194,25.813842713008107
Gujarat,2021,2,Recharge & bill payments,27127405,13750783181.944221,23.344361618196483
Gujarat,2021,2,Financial Services,128647,136119996.7022825,18.729047390716893
Gujarat,2021,2,Others,349525,249278437.33914098,19.334081055941304
Gujarat,2021,3,Merchant payments,62934471,48197579736.51646,24.598574643827657
Gujarat,2021,3,Peer-to-peer payments,56134212,208013326600.62402,26.060867984795436
Gujarat,2021,3,Recharge & bill payments,29580901,15945997372.058683,23.49247368628687
Gujarat,2021,3,Financial Services,125167,163304131.1436523,18.91112486162332
Gujarat,2021,3,Others,473656,304418273.24545926,19.53391321580774
Gujarat,2021,4,Merchant payments,84846502,68717933161.8696,24.953276037960414
Gujarat,2021,4,Peer-to-peer payments,67301686,254338740726.63605,26.26193284038905
Gujarat,2021,4,Recharge & bill payments,30072479,18739034341.66239,23.653874583222095
Gujarat,2021,4,Financial Services,175393,209214620.7057898,19.158871181143727
Gujarat,2021,4,Others,591265,377657202.7539646,19.749497473754207
Gujarat,2022,1,Merchant payments,101648378,79563412221.78397,25.09982017868499
Gujarat,2022,1,Peer-to-peer payments,77768758,292439274688.30835,26.401522874165018
Gujarat,2022,1,Recharge & bill payments,30473298,20042066374.66357,23.721099220405403
Gujarat,2022,1,Financial Services,160423,187077879.38466492,19.04703556076347
Gujarat,2022,1,Others,496289,316261089.4073821,19.57207866587296
Gujarat,2022,2,Merchant payments,131610193,95585623258.23604,25.283288261377297
Gujarat,2022,2,Peer-to-peer payments,86423696,326945780476.59766,26.51306018515883
Gujarat,2022,2,Recharge & bill payments,33424931,23844933238.40894,23.89483758891952
Gujarat,2022,2,Financial Services,125180,142685436.4192669,18.776153026919093
Gujarat,2022,2,Others,468796,278978567.1836352,19.44664552028899
Gujarat,2022,3,Merchant payments,161264265,109018764232.99393,25.414785853295353
Gujarat,2022,3,Peer-to-peer payments,103034790,359338045092.0105,26.607529412165015
Gujarat,2022,3,Recharge & bill payments,38383683,28649040040.502144,24.078385773140997
Gujarat,2022,3,Financial Services,152053,162173602.84596294,18.904177948091316
Gujarat,2022,3,Others,404941,269479241.0969004,19.412001921587663
Gujarat,2022,4,Merchant payments,186533503,125585214989.03009,25.55625036900402
Gujarat,2022,4,Peer-to-peer payments,114868478,411053364214.2685,26.741988882953997
Gujarat,2022,4,Recharge & bill payments,39167297,30789927498.953297,24.150453444217927
Gujarat,2022,4,Financial Services,179101,194314203.00804448,19.084987015165417
Gujarat,2022,4,Others,407639,295484431.2780074,19.504126710776312
Gujarat,2023,1,Merchant payments,199359623,123421554216.0,25.53887160267043
Gujarat,2023,1,Peer-to-peer payments,120907384,436337923470.0,26.801682833928897
Gujarat,2023,1,Recharge & bill payments,41649002,37570733166.0,24.349491211034454
Gujarat,2023,1,Financial Services,180163,200278806.0,19.115220988747602
Gujarat,2023,1,Others,415154,295699148.0,19.504853106901756
Gujarat,2023,2,Merchant payments,239396654,135256737974.0,25.630440572101225
Gujarat,2023,2,Peer-to-peer payments,132035120,470150906708.0,26.876319558220228
Gujarat,2023,2,Recharge & bill payments,44902296,39506073738.0,24.39972026257708
Gujarat,2023,2,Financial Services,191053,225104195.0,19.232073946307402
Gujarat,2023,2,Others,397430,268385910.0,19.407936469135585
Gujarat,2023,3,Merchant payments,279651861,155597205179.0,25.77053648696127
Gujarat,2023,3,Peer-to-peer payments,151754885,508236930735.0,26.95421357488126
Gujarat,2023,3,Recharge & bill payments,47284770,43342854631.0,24.492407696875404
Gujarat,2023,3,Financial Services,246300,311377540.0,19.556516692091403
Gujarat,2023,3,Others,365774,248668365.0,19.331630703256735
Gujarat,2023,4,Merchant payments,319459808,179560004574.0,25.91377527633909
Gujarat,2023,4,Peer-to-peer payments,166959749,567135968086.0,27.063864914548684
Gujarat,2023,4,Recharge & bill payments,47046378,47786850776.0,24.5900163502528
Gujarat,2023,4,Financial Services,271611,349727923.0,19.672666050146773
Gujarat,2023,4,Others,378032,254647715.0,19.35539164208129
Gujarat,2024,1,Merchant payments,366409312,201682534095.0,26.029960684681686
Gujarat,2024,1,Peer-to-peer payments,187792836,618453750215.0,27.150488248644265
Gujarat,2024,1,Recharge & bill payments,51744007,50813658532.0,24.65143102415196
Gujarat,2024,1,Financial Services,273979,398254841.0,19.802602664872612
Gujarat,2024,1,Others,356537,271267241.0,19.418615025775736
Gujarat,2024,2,Merchant payments,437221639,222449503863.0,26.127965963870057
Gujarat,2024,2,Peer-to-peer payments,199501081,638163102162.0,27.181859733642835
Gujarat,2024,2,Recharge & bill payments,52968092,49178909419.0,24.61873069821408
Gujarat,2024,2,Financial Services,320563,459744596.0,19.946181669340497
Gujarat,2024,2,Others,383778,373786893.0,19.739196390840835
Gujarat,2024,3,Merchant payments,476512894,238978729415.0,26.19964038665793
Gujarat,2024,3,Peer-to-peer payments,225649266,671907062380.0,27.233385867876954
Gujarat,2024,3,Recharge & bill payments,54584624,51775029765.0,24.670173819138565
Gujarat,2024,3,Financial Services,384648,514500536.0,20.05870715696961
Gujarat,2024,3,Others,309818,376066005.0,19.745275233819786
Gujarat,2024,4,Merchant payments,530043047,271052844680.0,26.32557963763919
Gujarat,2024,4,Peer-to-peer payments,244109941,750880785528.0,27.344512735136494
Gujarat,2024,4,Recharge & bill payments,51838504,53102559360.0,24.695490962921664
Gujarat,2024,4,Financial Services,1091610,557971100.0,20.13981772868184
Gujarat,2024,4,Others,291864,420340754.0,19.856576261726936
Haryana,2018,1,Recharge & bill payments,2368002,535578755.07945114,20.0988585072147
Haryana,2018,1,Peer-to-peer payments,1607193,5814807510.68666,22.483673520337625
Haryana,2018,1,Merchant payments,167816,173513595.3537558,18.97176651943213
Haryana,2018,1,Financial Services,128636,27501068.014126316,17.12973543512221
Haryana,2018,1,Others,209123,242110585.52640373,19.304905148859742
Haryana,2018,2,Recharge & bill payments,3054284,984897276.651981,20.708047907050396
Haryana,2018,2,Peer-to-peer payments,2388953,9745924809.851494,23.00011506646535
Haryana,2018,2,Merchant payments,369916,334118261.45344114,19.627005567471645
Haryana,2018,2,Financial Services,167570,38145882.44180386,17.456928405332754
Haryana,2018,2,Others,170208,217328211.71769944,19.19691926983037
Haryana,2018,3,Peer-to-peer payments,3753981,14429454356.345787,23.39253739594351
Haryana,2018,3,Recharge & bill payments,3203386,1310467515.0605886,20.993649792981063
Haryana,2018,3,Merchant payments,1003057,427387637.9335371,19.87320197889046
Haryana,2018,3,Financial Services,100452,17323790.814170156,16.6675913640527
Haryana,2018,3,Others,201148,190505707.47361812,19.065192717822843
Haryana,2018,4,Peer-to-peer payments,5905032,22416919746.93868,23.83308185656739
Haryana,2018,4,Recharge & bill payments,4116262,1671040703.7317612,21.236712445767324
Haryana,2018,4,Merchant payments,2413446,1013407379.8963095,20.73658413427965
Haryana,2018,4,Financial Services,120711,22252543.62175617,16.917966925060092
Haryana,2018,4,Others,394732,267255642.26742023,19.403716223707928
Haryana,2019,1,Peer-to-peer payments,12622225,30283578836.61907,24.13387144999854
Haryana,2019,1,Recharge & bill payments,5576577,2202061874.5361757,21.512659974550647
Haryana,2019,1,Merchant payments,3361995,1292375556.3150868,20.979747879104302
Haryana,2019,1,Financial Services,101786,15201736.002431491,16.536920255763203
Haryana,2019,1,Others,473192,258437718.15887585,19.370165291196923
Haryana,2019,2,Peer-to-peer payments,10387562,37056084813.57578,24.33569840771599
Haryana,2019,2,Recharge & bill payments,5902923,2838724048.0896106,21.766620509674134
